filename	ind1	ind2	sample	evaluation 1	evaluation 2	agreement	superannotator
http://www.jstor.org/stable/2061448	1	14	An elaborate body of methodology has been developed for the assessment of observational data in genetics, including sampling, modeling, goodness of fit, and hypothesis testing (e.g., see Elandt-Johnson 1971; Elston 1981, 1986; Morton 1982).		N	FALSE	N
http://www.jstor.org/stable/44487894	18	3	In contrast, the syntactic variety results do not support the hypothesis, whereas the results for accuracy, if anything, run counter to it.		N	FALSE	N
http://www.jstor.org/stable/24541351	5	13	Most studies of mixed litter decomposition have match hypothesis was consistent with trends observed in other focused on species with approximately synchronous patterns studies (Criquet et al.		?	FALSE	N lub ?
http://www.jstor.org/stable/3548491	1	3	The inherent correla- tional nature of the data did not fit with a newer emphasis on careful hypothesis testing under controlled conditions.		N	FALSE	N
http://www.jstor.org/stable/1131389	3	28	It is assumed that the expected fit of any hypothesis by chance includes a number of patterns that were predicted which is equal to the number of patterns that violate the prediction (i.e., POP = notPOP).			TRUE	
http://www.jstor.org/stable/44018548	7	22	We assume that the delineation of competences and the regulation of the modes of production serve to produce institutional fit and complementarity: Hypothesis 7: The more regulated and integrated state and traditional public goods provision, the more secure the public good supply.	N	N	TRUE	
http://www.jstor.org/stable/2631536	2	20	OCS Sale 47 (Figure 2) illustrates the fit obtained under each hypothesis.		?	FALSE	?
http://www.jstor.org/stable/23016654	24	18	Unver, U., "On the Survival of Some Two-Sided Matching Mechanisms: An Experimental and Computational Investigation of the Stability Hypothesis" Mimeo, Ko<j University, 2001.	?	N	FALSE	N
http://www.jstor.org/stable/40235673	8	2	This putative difference could arise from females being more selective (as the pioneering sex), and hence, more likely to favour highly accurate olfactory cues, an hypothesis proposed for the host-specialist mountain pine beetle (Campbell and Borden 2006a).	N	N	TRUE	
http://www.jstor.org/stable/34505	2	43	By analogy, sal would fit the hypothesis that insects arose from annelid-like ancestors that reached the organizational level of myriapods by integrating the anterior trunk region into a primitive head (7).			TRUE	
http://www.jstor.org/stable/23361337	6	10	Goodness-of-fit tests indicated that we could not reject the null hypothesis** of complete spatial randomness and that the fit** of all encounter models were adequate (i.e., P-values were between 0.05 and 0.95).	N	N	TRUE	
http://www.jstor.org/stable/10.1525/mp.2003.20.3.263	9	11	TABLE 2 Mean Number of Errors for 40 Positive and 40 Negative Target Words as a Function of Primes (Consonant/Dissonant) and Results of the Manipulation Check (Experiment 1) Target Positive Negative Accurate hypothesis (n = 16) Consonant primes 0.063 (0.171) 0.156 (0.301) Dissonant primes 0.281 (0.364) 0.094 (0.202) Inaccurate hypothesis (n = 26) Consonant primes 0.096 (0.246) 0.135 (0.267) Dissonant primes 0.269 (0.406) 0.096 (0.246) NOTE—Numbers in parentheses are standard deviations.	N	N	TRUE	
http://www.jstor.org/stable/20069011	0	36	Nevertheless, the hypothesis that parasite genotypes will be more accurate in assigning hosts to source populations than the host genotypes themselves has never been tested.		N	FALSE	N
http://www.jstor.org/stable/44857241	6	43	For exam- ple, most tests of the 'matching hypothesis' have either been done in mating markets starting from scratch, such as speed date events (Lenton and Francesconi 2011; Overbeek et al.	?	N	FALSE	N
http://www.jstor.org/stable/41240789	8	43	This observation would also bet- ter fit the selective than the demographic hypothesis to account for mtDNA introgression, but these comparison of Phi-statistics should be taken with caution (Meirmans and Hedrick 2011 for 1964 EVOLUTION JULY 201 1"			TRUE	
http://www.jstor.org/stable/4271342	2	27	This excellent fit to the 3:1 hypothesis (2 = 0.13; P > 0.70) indicates that the phenotype is due to a single, recessive nuclear mutation at a locus we have designated hcrl ('high CO2 requiring').			TRUE	
http://www.jstor.org/stable/20118258	4	6	), or the predictive accuracy of a hypothesis** in an i dimensional model, is the average fit** between 0?"	?	N	FALSE	N
http://www.jstor.org/stable/177373	4	30	We fit random-effects models for all hypothesis tests because it is more appropriate to consider the effect size estimate for each species or fauna to be Ecology, Vol.	N	N	TRUE	
http://www.jstor.org/stable/4223367	4	32	In addition to these statistical con- cerns, there is also a general lack of rigorous hypothesis testing in this approach: a slightly better fit in one type of relationship does not falsify the validity of the alternative regression approach.	?		FALSE	
http://www.jstor.org/stable/45103326	19	7	The con- firmation lies in the following facts: 1. a highly specialized hypo- thesis explains the findings with remarkable accuracy, 2. any environmental-factor-hypothesis (in connection with an equivocal genotype) should have to cover also the ( + 0 0) -mechanism, which seems unlikely, 3. out of nine genetic side-hypotheses seven have been falsified, while the eighth is curious and far-fetched, and the ninth is possible but so general, that it would in itself be a curious thing if the general hypothesis should happen to duplicate its own subhypothesis along another path.			TRUE	
http://www.jstor.org/stable/4044692	4	25	The improve- ment in fit of this linear regression (r2 = 0.83) confirms the hypothesis of Carlson and Hill (2) that the relative density of wild oats in a mixture is a more accurate reflection of wild oats density effects because it accounts for variations in wheat density as well.			TRUE	
http://www.jstor.org/stable/2491397	13	16	That is, 40% of the auditors were accurate in the three-hypotheses and one-hypothesis** groups, while 27% of the auditors were accurate** in the six and no-restriction groups.	N	N	TRUE	
http://www.jstor.org/stable/27537113	2	2	To test the accuracy-of-expectation hypothesis, which applied only to students in the failure condition because control students received no feedback, a Pearson product moment correlation between accuracy of expectation and performance was computed.	?	N	FALSE	N
http://www.jstor.org/stable/23262575	34	3	What is obviously necessary to verify, rather than merely speculate about, the accuracy of this hypothesis that the high crime rates for the city of Walla Walla are at least partially a "statistical artifact" produced by the inclusion of intra-institutional crimes within their computation, is to separate out from the overall rates of crime for the city those offenses which have taken place specifically within the penitentiary, and to then recalculate these rates in a "corrected" fashion.			TRUE	
http://www.jstor.org/stable/2358773	3	31	Most studies of mixed litter decomposition have match hypothesis was consistent with trends observed in other focused on species with approximately synchronous patterns studies (Criquet et al.		N	FALSE	N
http://www.jstor.org/stable/213391	16	8	In parts of the Auvergne where extraregional occupiers predominate (Cantal and remote parts of the Volcans and Livradois/Forez) the proximity/ recreational-place-utility hypothesis does not fit the observed situation, and an alternative must be found.			TRUE	
http://www.jstor.org/stable/3599605	1	34	In fact, empirical studies have attempted to 'fit' the pre- dictions of this hypothesis over abiotic stress gradients of different lengths and, to our knowledge, none of these have explicitly considered this factor.			TRUE	
http://www.jstor.org/stable/41613506	10	119	Animal models for depression and the mis- match hypothesis of disease.	N	N	TRUE	
http://www.jstor.org/stable/25053034	1	1	If the initial null hypothesis is rejected, then model (1) does not fit; otherwise the model fits with the choice of s given by the smallest value of k for which Hok was accepted.	N	N	TRUE	
http://www.jstor.org/stable/40470373	6	28	Marsh, Herbert W, Kit T. Hau, and Zhonglin Wen (2004), "In Search of Golden Rules: Comment on Hypothesis Testing Approaches to Setting Cutoff Values for Fit Indexes and Dan- gers in Overgeneralizing Hu and Bentler's (1999) Findings/' Structural Equation Modeling, 11 (3), 320-341.	N	N	TRUE	
http://www.jstor.org/stable/2962074	17	1	Under the null hypothesis that both models fit the data equally well, Vuong shows that the difference in the maximum log-likelihood values of the models, appropriately standardized, has a standard normal distribution in large samples.	N	N	TRUE	
http://www.jstor.org/stable/41493104	21	9	It is therefore no matter for surprise that in this letter he claims that the investigation has furnished further proof of the accuracy of his hypothesis.			TRUE	
http://www.jstor.org/stable/4189311	9	16	Solomon, Michael R., Richard D. Ashmore, and Laura C. Longo (1992), "The Beauty Match-Up Hypothesis: Congruence Between Types of Beauty and Product Images in Advertis- ing", Journal of Adveftising, 21 (4), 23-34.	N	N	TRUE	
http://www.jstor.org/stable/1268841	0	38	Chapters 2-9 present stan- dard statistical and data-analytic methods including graphical dis- plays, moments, probability, sampling, fitting the normal and lognormal, confidence intervals, hypothesis testing, bivariate re- lationships, and simple linear regression.	?	N	FALSE	N
http://www.jstor.org/stable/93264	11	4	In this connexion, attention may once more be directed to FitzGerald's remark in the Helmholtz Memorial Lecture on the importance that is to be attached to " suitable arrangements of molecules "-and to the opinion he expressed that a modified Grotthus' hypothesis will fit the facts.			TRUE	
http://www.jstor.org/stable/1381563	3	26	One species in this study does not seem to fit the hypothesis.			TRUE	
http://www.jstor.org/stable/24562924	9	7	the average fit with the evidence is better for base-model hypothesis L than for Q.			TRUE	
http://www.jstor.org/stable/26271690	9	14	These patterns match well with the intermediate disturbance hypothesis (Connell 1978) that the greatest effective heterogeneity occurs in intermediately disturbed areas, where numerous species can coexist.			TRUE	
http://www.jstor.org/stable/2459530	2	4	Kerfoot chooses a sum of two of Clarke's series of hauls (0702 and 0902 hours on July 16) for a statistical test of the goodness of fit of Clarke's data to his hypothesis.		N	FALSE	N
http://www.jstor.org/stable/26369943	197	10	pipeline that emphasizes quality of data to ensure accurate orthology Contrary to our hypothesis, and to prior studies of larval molluscs, determination.		N	FALSE	N
http://www.jstor.org/stable/2487177	0	1	10, 13-24 (1989) Individual versus Group Spot Price Forecasting in the International Petroleum Market: A Case Study JOE BROCATO Department of Economics, University of North Texas, Denton, TX, USA AKHIL KUMAR Department of Accounting, University of North Carolina at Greensboro, NC, USA and KENNETH L. SMITH Department of Economics, University of North Texas, Denton, TX, USA This paper utilizes the conventional statistical tests associated with the rational expectations hypothesis so as to compare the relative accuracy of individual versus group forecasting within the organization.	N	N	TRUE	
http://www.jstor.org/stable/41488528	15	24	An investigation into the 'match-up' hypothesis in celebrity advertising: when beauty may be only skin deep.	N	N	TRUE	
http://www.jstor.org/stable/25047002	1	8	There follow chapters on estimation and hypothesis testing, the comparison of the accuracy of two different diagnostic tests for the same condition, sample size calculations, and the use of meta-analyses.	?	N	FALSE	N
http://www.jstor.org/stable/3546337	3	1	We also calculated the relative availability (RA) of patch i during one winter where the relative availability of patch i during census k (RAik) is given by RAik= nik Ai/TAk The average availability of food of patch i during two winters is given by 159 RAi.= Z RAik/159 k = 1 Statistical analysis We used the average proportion of birds in a patch and the above measure of food availability to test the habitat *matching hypothesis that proportional utiliza- tion of a patch is equal to the proportional amount of resources available there.		N	FALSE	N 
http://www.jstor.org/stable/26394739	21	1	Instead, we adopt the null hypothesis that the Probe can indiscriminately choose either (match ing) Goal to agree with and that its unvalued phi-features act together.	N	N	TRUE	
http://www.jstor.org/stable/25609407	1	21	Rejection of the null hypothesis that stratocladistic data fit a random walk permitted the identification of intervals of stasis (48%; 2088/4352) and ana genesis (29.3%; 1278/4352) in species and metaspecies of Peronopora.		N	FALSE	
http://www.jstor.org/stable/23281092	14	1	Using this fit indicator we test the hypothesis that the implicit covariance matrix equals the sample covariance matrix.	?	N	FALSE	N
http://www.jstor.org/stable/23248262	8	3	However we feel that tests of this hypothesis deserve a more accurate analysis, firstly be cause the asymptotic result of the \2 distribution can be inaccurate for small samples like the one that we observe, and secondly because the power of the Ljung-Box Q-statistic rapidly reduces as more higher order autocorrelation are added.		N	FALSE	N
http://www.jstor.org/stable/20460797	7	39	Anand, Punam, and Brian Sternthal (1989), "Strategies for De signing Persuasive Messages: Deduction from the Resource Matching Hypothesis" in Cognitive and Affective Responses to Advertising, Patricia Cafferata and Alice Tybout, eds., Lexington, MA: Lexington Books, 135-159 -, and-(1990), "Ease of Message Processing as a Moderator of Repetition Effects in Advertising, "Journal of Marketing Research, 27 (3), 343-353.	N	N	TRUE	
http://www.jstor.org/stable/44685539	6	17	that tur- tles passively drift within ocean gyre currents [89]) cannot be applied to all turtles everywhere - one hypothesis does not fit all.			TRUE	
http://www.jstor.org/stable/26563279	13	5	The fact that they do not fit the pattern provides preliminary support for hypothesis 2 that enacted policy does not spur the coverage of right movements.			TRUE	
http://www.jstor.org/stable/3070927	3	11	Thus, those probabil- ities should not be misinterpreted as de- manding some "frequentist" interpretation; p(dhm), for example, as a content statement simply implies degree of fit of hypothesis and data (however defined).	?	N	FALSE	?
http://www.jstor.org/stable/23696281	0	15	A number of specific questions were posed in relation to this hypothesis: Does the rate of export match the current rate of photosynthesis?	?	N	FALSE	N
http://www.jstor.org/stable/40368928	26	14	Or if the pot paper of B and C extended into D, we might accept two-press printing for B and C. However, so neatly does the one-press hypothesis fit with the meaning suggested for the skeleton"			TRUE	
http://www.jstor.org/stable/3113036	17	3	Furthermore, because the industry lacked entrenched and well-established individualistic firms, monopolistic control was possible.71 Clearly, this hypothesis does not fit the rise of Joseph Lucas, whose acquisitions occurred mainly in response to overtures from weaker firms - in part to acquire particular technical skills to complement the company's existing product mix, and in part to prevent competitors in financial difficulties from falling into the hands of other firms.			TRUE	
http://www.jstor.org/stable/3151290	9	27	"Multidimensional Scaling by Optimizing Goodness of Fit to a Nonmetric Hypothesis, " Psycho- metrika, 29 (March 1964), 1-27.	N	N	TRUE	
http://www.jstor.org/stable/43654854	14	9	Mediation Analysis We now evaluate fit as a possible mediator (hypothesis H8) between the antecedent constructs, expertise and admirability, and the consequent construct, intention to donate.	N	N	TRUE	
http://www.jstor.org/stable/4222314	9	2	Our data fit the hypothesis of White (1983), stating that a moderate proportion of plant spe- cies of high forage quality enable northern ungulates to achieve high growth rates (multiplier effect).			TRUE	
http://www.jstor.org/stable/26402864	26	5	Group 3 would be required to explain what her hypothesis is (both at a broad match / no match level and at a narrower minutiae-point level) and identify potential alternative explanations for each sample pair.	N	N	TRUE	
http://www.jstor.org/stable/256955	11	13	Further support for Hypothesis 2 results if Equation 5 significantly improves model fit over Equation 4.		N	FALSE	N
http://www.jstor.org/stable/23944209	16	12	So far I have presented the discovery process as an apparently linear progression, leading through ever-increasing precision, accuracy, and completeness to the hypothesis that correctly answers the question posed at the outset.			TRUE	
http://www.jstor.org/stable/2671981	16	15	Therefore the judgments of ordinary speakers about mismatch cases like Sue's, in seems-true contexts, are consistent with the matching-ways hypothesis.		N	FALSE	N
http://www.jstor.org/stable/1240688	0	6	The features suggested by these authors empirical assessment did not support Schumacher's offer a more accurate insight of the special nature of hypothesis and presaged a conclusion that the sur- cooperatives than Cotterill's assumption that goals vival of retail food cooperatives probably requires other than a return on invested capital serve as the expansion and the use of proportionately less vol- primary feature to distinguish cooperatives from unteer labor.	?	?	TRUE	
http://www.jstor.org/stable/1218672	5	20	The preliminary chemical data fit the latter hypothesis best since the dilactone races seem to be confined to the island populations, in spite of the fact that the monolactone races are in close proximity to the islands.			TRUE	
http://www.jstor.org/stable/1601302	14	7	This appears to fit an expected-utility hypothesis based on the minimization of losses as well as a loss aversion hypothesis.			TRUE	
http://www.jstor.org/stable/40320219	25	16	"Synechism" Peirce states, "is not an ultimiate and absolute metaphysical doctrine; it is a regulative principle of logic, prescribing what sort of hypothesis is fit to be entertained and examined" (6.173).	N	N	TRUE	
http://www.jstor.org/stable/30244236	19	13	One way to define the confidence set C is the set of vectors for which a stan- dard chi-squared goodness-of-fit test does not reject the null hypothesis.	N	N	TRUE	
http://www.jstor.org/stable/40371619	4	14	(167-172) Only this hypothesis or one very much like it will fit the facts of the case.			TRUE	
http://www.jstor.org/stable/3695834	1	42	Part I (six chapters on basic concepts and methods) covers measures of diagnos- tic accuracy, design of diagnostic accuracy studies, estimation and hypothesis testing in a single sample and for two diag- nostic tests, sample size calculations for one and two tests, and literature synthesis for meta-analysis.	?	N	FALSE	N
http://www.jstor.org/stable/25148715	11	5	Results and Analysis ^^^ HMl Hypothesis testing was conducted using a covariance fitting approach for estimating structural equation models (SEM).	?	N	FALSE	N
http://www.jstor.org/stable/2680500	1	1	Hu analysis, it is common to consider the match (conditional) probability Pr(E= abIS= ab) under the hypothesis of innocence, where E = ab and S = ab mean that the evidence and the suspect have alleles ab.	N	N	TRUE	
http://www.jstor.org/stable/4121195	0	10	Previous research on the spatial mis- match hypothesis has been hampered by poor data on the geographic location of jobs and by limitations of computerized cartographic technologies (Ellwood 1986).		N	FALSE	N
http://www.jstor.org/stable/2986079	2	14	by GLIM (see also Sinclair (1982) and Critchlow and Fligner (1991)); moreover, hypothesis tests and goodness-of-fit tests can therefore be done in the usual way within the generalized linear model framework.	N	N	TRUE	
http://www.jstor.org/stable/2348067	1	6	He then takes the trouble to quote the relevant X2 values from the tables in his paper, namely X2 975 = 12.83 and X2.99 = 15.09 and states 'Thus at a 0.05 level of significance we would accept the null hypothesis that the observed values fit the model'.	N	N	TRUE	
http://www.jstor.org/stable/2666660	2	22	Testing for a constant rate of molecular evolution across the arbutoid rDNA tree, and calibrating nodes with the fossil record allows us to investigate historical biogeography within the group, and determine the extent to which disjunct taxa in the Arbutoideae fit the Mad- rean-Tethyan hypothesis.			TRUE	
http://www.jstor.org/stable/40856385	0	9	Several metabolic and transcriptional features do not clearly fit with the hypothesis of an alanine/aspartate-based inducible C4-like metabolism in E. siliculosus.			TRUE	
http://www.jstor.org/stable/42568411	8	13	Our results showed that the strong climatic filtering of species could be reproduced using the S-SDMs, providing some support to the H2A hypothesis that the most accurate S-SDM predictions are predominantly asso- ciated with strong environmental filtering in climatically harsh environments.			TRUE	
http://www.jstor.org/stable/2328997	6	2	Hypothesis 2: All-Americans are more accurate forecasters than NonAll-Americans.	N	N	TRUE	
http://www.jstor.org/stable/43248862	1	13	Thus, the sup- posed weakness of literary criticism and the criticism of behaviour, as offering explanations not susceptible to proof because any hypothesis, any what-explanation pattern, can be made to fit, is a 'weakness' of the natural sciences too.			TRUE	
http://www.jstor.org/stable/2528683	6	24	The usual chi-square goodness-of-fit statistic (5.1) can be used to test the 'independence' hypothesis for the more general 'incomplete' table.	N	N	TRUE	
http://www.jstor.org/stable/41499813	7	32	The resource matching hypothesis proposes that mast years are simply a reflection of year-to-year variation in the amount of resources produced as a consequence of environmental var- iation (Kelly 1994; Kelly and Sork 2002) and has rarely been proved (but see Despland and Houle 1997).		N	FALSE	N
http://www.jstor.org/stable/4189148	2	26	Al- though not a test of the match-up hypothesis, Ohanian (1991) found that of celebrity endorser source charac- teristics (physical attractiveness, trustworthiness and expertise), expertise was most closely associated with intent to purchase the endorsed product.	?	N	FALSE	N
http://www.jstor.org/stable/4093787	5	12	In particular, our asymmetrical matching hypothesis proposes that younger employees in old-typed jobs or industries may be rewarded by being put on a fast track, while older employees in young-typed employment contexts will be viewed negatively as behind schedule (Lawrence, 1987, 1988).	N	N	TRUE	
http://www.jstor.org/stable/3575963	9	4	The regression estimate of the average number of cells initially capable of colony formation is most likely to be accurate using this design, and if, instead, the hypothesis of equal effect per fraction is invalid, design C-1 appears to be among those designs for which this failure will be most easily detected.		N	FALSE	N
http://www.jstor.org/stable/2780204	25	8	Nevertheless, this aspect of our results is also open to the hypothesis that fit can be improved by taking into account other aspects of macro variability, some of which may be relevant across macro equations.		N	FALSE	N
http://www.jstor.org/stable/24142289	3	5	Tentative/ Meitner didn't claim to have proven her proposed Check lab reports for naive conclusions that state or Developmental explanation for nuclear fission, but the facts fit her imply "I proved my hypothesis."		?	FALSE	?
http://www.jstor.org/stable/40649326	19	44	In search of golden rules: Comment on hypothesis-testing approaches to setting cutoff values for fit indexes and dangers in overgeneralizing Hu and Bentler' s (1999) findings.	N	N	TRUE	
http://www.jstor.org/stable/24896995	13	35	Laboratory validation Cushing DH (1990) Plankton production and year-class studies in combination with field studies are needed strength in fish populations: an update of the match mis- match hypothesis.		N	FALSE	N
http://www.jstor.org/stable/43672493	1	14	Thus, the pheno- logical match hypothesis predicts that folivores are most likely to colonize trees that leaf out at the population peak.	N	N	TRUE	
http://www.jstor.org/stable/3883301	4	3	The hypothesis of perfect matching of design and functional demand seems well corroborated since this symmorphosis or matching of form and function has evolved very early and has been maintained throughout the evolutionary diversifica- tion of the vertebrates.			TRUE	
http://www.jstor.org/stable/43578819	6	27	Following hypothesis HI, the accuracy** of fitting** Ks was quite low, suggesting that Us did not exactly follow a Michaelis-Menten equation.		N	FALSE	N
http://www.jstor.org/stable/10.1525/si.1977.1.1.121	4	22	.Questionnaire data are analyred to test the hypothesis that role taking accuracy will be inversely related to power inside the family.	?	N	FALSE	N
http://www.jstor.org/stable/20460797	0	14	The resource-matching hypothesis posits that persuasion effects are maximized when the resources people Chingching Chang (Ph.D., University of Wisconsin-Madison) is a professor of advertising, National Chengchi University.	N	N	TRUE	
http://www.jstor.org/stable/41038550	4	26	A test of the regulatory fit hypothesis in perceptual classification learning.	?	?	TRUE	
http://www.jstor.org/stable/687444	11	16	Thus, when degrees of freedom are accounted for, the criteria of fit include a measure of the informativeness of an hypothesis, and less informative hypotheses become relatively easier to reject.	?		FALSE	
http://www.jstor.org/stable/43654854	22	88	The match-up hypothesis**: Physical attractiveness, expertise, and the role ot fit** on brand attitude, purchase intent and brand beliefs.	N	N	TRUE	
http://www.jstor.org/stable/40467116	0	9	Therefore, the Amer- ican sociocultural system should conform to the first hypothesis while African peoples fit more appropriately into the second.		N	FALSE	N
http://www.jstor.org/stable/1541769	7	27	For example, the epitaxial hypothesis requiring spatial matching between immobilized anionic groups and the Ca-Ca distance in the lattice suggests spe- cific amino acid sequences that might function as nucle- ation sites.	N		FALSE	N
http://www.jstor.org/stable/2679880	9	17	It is, however, of interest from an ecological point of view, because it points out that stochastic fac- tors are not only important for egg and larval stages, as stated by the match-mismatch hypothesis (Cushing 1990), but also for juvenile stages.		N	FALSE	N
http://www.jstor.org/stable/27719568	2	26	If folk psychology is innate, then?given the social intelligence hypothesis?it must have evolved to produce accurate mindreading of humans.	N		FALSE	N
http://www.jstor.org/stable/4445196	3	6	Agassiz stood for the closed-minded ap- proach to science using his a priori hypothesis as his basis and suiting his experiences to fit it.	?		FALSE	?
http://www.jstor.org/stable/3525950	26	4	In the absence of an obvious match, we should also consider an alternative hypothesis to explain the description '12 variazioni'.			TRUE	
http://www.jstor.org/stable/27809502	2	1	By contrast, the present argument is designed to rule out one version of what we might usefully call the (or, more accurately, a) supervenience hypothesis: "(SH): thought arises in a body by virtue of the arrangement and juxtaposition of its (individually incogitative) material parts."	N	N	TRUE	
http://www.jstor.org/stable/1224813	6	11	Film can be a perennial reminder of much that has been forgotten or ignored in the past: material that did not sup- port the hypothesis or fit into the research plan.		N	FALSE	N
http://www.jstor.org/stable/1239788	1	14	In any event, the restrictive poli- cies of Japan seem to fit our hypothesis better than do those of the EEC.			TRUE	
http://www.jstor.org/stable/2230832	1	1	The studies conclude that the random walk hypothesis is not a very accurate description of share price behaviour for these markets.			TRUE	
http://www.jstor.org/stable/24891412	0	1	474: 43–52, 2013 MARINE ECOLOGY PROGRESS SERIES Published January 31 doi: 10.3354/meps10089 Mar Ecol Prog Ser Extension of the match-mismatch hypothesis to predator-controlled systems Joe?l M. Durant1, *, Dag Ř. Hjermann1, 7, Tone Falkenhaug2, Dian J. Gifford3, Lars-Johan Naustvoll2, Barbara K. Sullivan3, Gre?gory Beaugrand4, 5, Nils Chr.	N	N	TRUE	
http://www.jstor.org/stable/20011395	9	18	As shown later in the details of the Learning Schema, L tests its hypothesis in terms of whether or not the ess match.	N	?	FALSE	?
http://www.jstor.org/stable/45055492	11	15	The root mean square error of approximation (RMSEA) is a population-based measure that can be used to test a null hypothesis of poor fit.	N	N	TRUE	
http://www.jstor.org/stable/29511541	2	21	005 < 0-001 < 008 <.0 01 < 005 <006 < 0 001 <002 No of factors - 2 x log (likelihood) Goodness of fit Hypothesis y2 1112-781 1021-34 j 1 1015-92 J H0-H8 H8-H11 91-44 5-42 <^ 0-001 01 Quintile of expected risk No of patients No of events Drop out rate/100 patients/year Expected Expected Observed I II III IV V 254 254 254 254 254 131 24-6 342 48-7 81-4 15 22 27 58 80 5-2 9-7 135 19-2 320 5-9 8-7 10-6 22-8 31-5 Total Ratio V:I Difference V 1270 202 6-2 683 202 5-3 65 15-9 26-8	N	N	TRUE	
http://www.jstor.org/stable/57263	3	6	In the first experiment in Table 2, the data fit quantitatively with this hypothesis; in the two 12-day dishes inoculated with the 10-45 dilution plus normal serum, about 1031- cells were infected with the infectious SV40 genome, of which 101 8 were also infected with adenovirus, indicating an adenovirus multiplicity of 10-1l3 particles per cell.			TRUE	
http://www.jstor.org/stable/43653265	5	18	End Heuristic Hypothesis (H2) Regardless of degree of accuracy, individual assessments of economic conditions are similar across short- and long-term horizons.	N	N	TRUE	
http://www.jstor.org/stable/10.1086/587849	0	25	According to our hypothesis, song?type matching is not a conventional signal of aggressive intent directed at the opponent.	?	N	FALSE	N
http://www.jstor.org/stable/23461948	3	22	Thus, the following hypothesis is proposed: Hypothesis 1: Perceived fit between the celebrity brand and the celebrity brand extension is positively and directly related to attitudes toward the celebrity brand extension.	N	N	TRUE	
http://www.jstor.org/stable/2112779	17	24	As before, Hypothesis I improves the fit** for Blacks only, and Hypothesis** J cannot be accepted either for Blacks or Whites.		N	FALSE	N
http://www.jstor.org/stable/41795128	3	7	Exploiting the relationship between efficiency measures and goodness-of-fit measures used for hypothesis testing (Färe and Grosskopf, 1995; Varían, 1990), we derive nonparametric tests for the convexity hypothesis for both technologies and cost functions.	N	N	TRUE	
http://www.jstor.org/stable/23601890	12	6	The result that the estimates are close to the three shares (and of approximately equal magnitude for each pair w, and Lt ; rt and and zt and Mt ) together with the extremely good fit can only be interpreted as empirical validation of the hypothesis that we are estimating an identity.			TRUE	
http://www.jstor.org/stable/41601584	9	25	1982 "Parental defense style and child competence: a match-mismatch hypothesis".	N	N	TRUE	
http://www.jstor.org/stable/3830578	4	10	The objective of the present study was to examine population dynamics, migration, home range, and social orga- nization in deer subject to wolf predation and to determine whether the data fit the above hypothesis.			TRUE	
http://www.jstor.org/stable/45101765	0	7	The major locus hypothesis did not provide an acceptable fit to the data.			TRUE	
http://www.jstor.org/stable/25067521	15	17	Although the finding of a lower probability of promotion for women than for men has often been reported, until now it has not been combined with re sults on gender differences in productiv ity that fit the asymmetric assignment threshold hypothesis.			TRUE	
http://www.jstor.org/stable/43753929	6	1	Thus, the methods of model fitting, hypothesis testing, and simulation described earlier were implemented.	N	N	TRUE	
http://www.jstor.org/stable/10.2979/trancharpeirsoc.47.2.117	18	19	Syn- echism is not an ultimate or absolute metaphysical doctrine; it is a regulative principle of logic, prescribing which sort of hypothesis are fit to be entertained and examined” (CP 6.169 & 6.173, 1902).	N		FALSE	
http://www.jstor.org/stable/2534167	3	13	The equations that refute the accelerationist hypothesis are able accurately to reproduce the quarterly pattern of inflation in the nonfarm private defla- tor for 1964-69 given information only on unemployment, changes in out- put, productivity, and social security tax rates, and increases in prices and 3.			TRUE	
http://www.jstor.org/stable/1317157	9	9	Students can then find indicators of their variables in the item index (they usually do, but sometimes have to modify a hypothesis to fit the available data) and, with an adequate cross-tabulation program, test the hypotheses with contingency tables and appropriate statistics.	?	N	FALSE	N
http://www.jstor.org/stable/44879173	2	33	Construct Relationships and Hypothesis Development Consumer-Level Effects of Fit and Motive Inferences on Sponsorship Outcomes A central objective of the research is to determine whether consumer-inferred motives of the sponsor affect sponsorship outcomes.	N	N	TRUE	
http://www.jstor.org/stable/40063129	2	12	TESTING CRITICAL ISSUES VERSUS MODEL FITTING A provocative question arises in the philosophy of hypothesis and theory testing, particularly when rigorous quan- titative representations of psychological hypotheses are available.	N	N	TRUE	
http://www.jstor.org/stable/2096778	27	17	The role of palaeoryctids as ancestors of the various groups of Cenozoic eutherians would be magnified if Szalay's hypothesis (95, 96) proves to be a more accurate assessment of eutherian phylogeny.			TRUE	
http://www.jstor.org/stable/43573520	14	12	If part of the great temple has continued to shelter the sacred statue and serve as a place of cult, it is difficult to believe that Strabo would have referred to it as a vecbç ôç vvv mvaxodrjxrj eaxL The theory of von Gerkan would permit a fourth hypothesis, claiming complete accuracy in the numismatic depictions of the edi- fice sheltering the statue: the baldachin in question could well be imagined as"	N	N	TRUE	
http://www.jstor.org/stable/2671981	16	23	Thus there is evidence that the matching-ways hypothesis is correct.		N	FALSE	N
http://www.jstor.org/stable/66260	2	37	However, it should be noted that, if this is indeed the case, it would be difficult to see why the same electrophoretic data when related to the subunit number data show such an apparently good fit with those predicted by the neutralist hypothesis.			TRUE	
http://www.jstor.org/stable/40398079	13	3	Classification Medians with Significance Intervals based on Kruskal Wallis ANOVA Hypothesis 5: Test sample classification accuracy will have a quadratic relation- ship with holdout sample classification accuracy.	N	N	TRUE	
